Nome,Indirizzo,Codice Postale,Città,Paese,Regione
"bpas Leamington Spa, Blackdown Clinic",Old Milverton Lane,CV32,"6RW Blackdown, Nr Leamington Spa",England,South West England
Bodmin Treatment Centre,Boundary Road Bodmin,PL31,2QT Cornwall,England,South West England
Nuffield Hospital Plymouth,Derriford Road,PL6,"8BG Devon, Plymouth",England,South West England
"bpas Swindon, Dammas House",Dammas Lane,SN1,3EF Swindon,England,South West England
"bpas Torquay North, Day Surgery Unit","Torbay Hospital, Lawes Bridge",TQ2,7AA Torquay,England,South West England
"Duchy Hospital, Truro",Penventinnie Lane,TR1,"3UP Cornwall, Truro",England,South West England
Calthorpe Clinic Birmingham,"4 Arthur Road, Edgbaston",B15,2UL Birmingham,England,West Midlands
"bpas Birmingham Central, Guildhall Buildings",Navigation Street,B2,4BT Birmingham,England,West Midlands
"bpas Birmingham South, Robert Clinic",162 Station Road,B30,1DB Birmingham,England,West Midlands
"bpas Tamworth GU Unit, Sir Robert Peel Hospital","Plantation Lane, Mile Oak",B78,3NG Tamworth,England,West Midlands
bpas Coventry,"4, Greyfriars Rd",CV1,3RY Coventry,England,West Midlands
Nuffield Health Hereford Hospital,Venns Lane,HR1,1DF Hereford,England,West Midlands
Stoke Pregnancy Advisory Service,Wharf Street,ST5,1JZ Newcastle under Lyme,England,West Midlands
Nuffield Hospital North Staffordshire,Clayton Road,ST5,"4DB Newcastle-under-Lyme, Staffordshire",England,West Midlands
"bpas Shrewsbury, Marysville Medical Practice",Brook Street,SY3,7QR Shropshire,England,West Midlands
Nuffield Hospital Shrewsbury,Longden Road,SY3,"9DP Shropshire, Shrewsbury",England,West Midlands
"bpas Telford, The Wellington Medical Practice","Chapel Lane, Wellington",TF1,1PZ Telford,England,West Midlands
BMI The Droitwich Spa Hospital,,WR9,"8DN Worcestershire, Worcester",England,West Midlands
"bpas Cannock, Cannock Chase Hospital",Brunswick Road,WS11,"5XY Staffordshire, Cannock",England,West Midlands
"bpas Wolverhampton, Thornley Street Medical Practice",40 Thornley Street,WV1,1JP Wolverhampton,England,West Midlands
Central Wolverhampton Clinic,45 Queen Street,WV1,3BJ Wolverhampton,England,West Midlands
Spire Hull and East Riding Hospital,Lowfield Road Anlaby,HU10,7AZ East Yorkshire,England,Yorkshire and the Humber
bpas Leeds,7 Eastgate,LS2,7LY Leeds,England,Yorkshire and the Humber
Marie Stopes International Leeds Centre,45 Barrack Road,LS7,"4AB Yorkshire, Leeds",England,Yorkshire and the Humber
"Centro Hospitalar do Barlavento Algarvio, E.P.E. - H. Portimão",Rua do Castelo dos Governadores,8600-563,Lagos,Portugal,Algarve
"Centro Hospitalar do Baixo Vouga, E.P.E.-H. Infante D. Pedro, Aveiro",Av. Artur Ravara,3814-501,Aveiro,Portugal,Aveiro
"Centro Hospitalar de Entre Douro e Vouga, E.P.E.- H. de S. Sebastião",Rua Dr. Cândido de Pinho,4520-211,Santa Maria da Feira,Portugal,Aveiro
Hospital da Horta,Estrada Príncipe Alberto do Mónaco,9900-038,Horta,Portugal,Azores
Hospital S. Marcos de Braga,Sete Fontes – São Victor,4710-243,Braga,Portugal,Braga
"Centro Hospitalar do Médio Ave, E.P.E. - H. Vila Nova de Famalicão",Rua Cupertino de Miranda s/n,4761-917,Vila Nova de Famalicão,Portugal,Braga
Hospital de Cascais Dr. José D'Almeida,Estr. Militar,2755-009,Alcabideche,Portugal,Cascais
"Centro Hospitalar de Leiria, E.P.E.-H. Sto André",Rua das Olhalvas,2410-197,Leiria,Portugal,Centro
"Centro Hospitalar de Tondela/ Viseu, E.P.E -H. São Teotónio",Av. General Humberto Delgado,3460-525,Tondela,Portugal,Centro
"Centro Hospitalar de Viseu, E.P.E -H. São Teotónio",Av. Rei D. Duarte,3504-509,Viseu,Portugal,Centro
Multimédica Lusa,Largo 25 de Abril,6355-256,Vilar Formoso,Portugal,Centro
"Centro Hospitalar Universitário de Coimbra, E.P.E.- Maternidade Bissaya Barreto",Av. Bissaya Barreto,3000-075,Coimbra,Portugal,Coimbra
Hospital Distrital da Figueira da Foz,Gala,3080-707,Figueira da Foz,Portugal,Coimbra
Hospital de Faro,Rua Leão Penedo,8000-386, Faro,Portugal,Faro
"Hospital de Portimão - Centro Hospitalar do Barlavento Algarvio, EPE H. Portimão",Sítio do Poço Seco,8500-338,Portimão,Portugal,Faro
"Centro Hospitalar Lisboa Central, E.P.E.- Maternidade Dr. Alfredo da Costa",Rua Viriato,1069-089,Lisboa,Portugal,Lisbon
Clinica dos Arcos,"15, Rua Mae de Agua",1250-154,Lisbon,Portugal,Lisbon
"Centro Hospitalar de Lisboa Norte, E.P.E.-H. Sta Maria",Av. Professor Egas Moniz,1649-035, Lisboa,Portugal,Lisbon
Hospital SAMS,Rua Cidade de Gabela 1,1849-017,Lisboa,Portugal,Lisbon
Hospital Vila Franca de Xira - H. Dr. Reynaldo dos Santos,"Estrada Nacional Nº1, Povos",2600-009,Vila Franca de Xira,Portugal,Lisbon
Hospital Beatriz Ângelo - Loures,"Avenida Carlos Teixeira, 3",2674-514,Loures,Portugal,Lisbon
"Hospital Professor Dr. Fernando Fonseca, E.P.E.",Rua IC 19 - Venteira,2720-276,Amadora,Portugal,Lisbon
Hospital Garcia de Orta,Av. Torrado da Silva,2805-267,Almada,Portugal,Lisbon
Centro Hospitalar Do Funchal,Av. Luís de Camões,9004-514,Funchal,Portugal,Madeira
Centro Hospitalar de Vila Nova de Gaia-Espinho-EPE,Rua Conceição Fernandes,4434-502, Vila Nova de Gaia,Portugal,Norte
"Centro Hospitalar Vila do Conde, E.P.E. - H. S. Pedro Pescador",Largo António José Almeida,4480-711,Vila do Conde,Portugal,Norte
"Centro Hospitalar Póvoa do Varzim, E.P.E. - H. S. Pedro Pescador",Largo da Misericórdia,4490-421,Póvoa do Varzim,Portugal,Norte
Centro de Saúde de Amarante,Rua Nova - S. Gonçalo,4600-093,Amarante,Portugal,Norte
"Centro Hospitalar do Alto Ave, E.P.E. - Unidade Guimarães","Rua dos Cutileiros, Creixomil.",4835-044,Guimarães,Portugal,Norte
"ULS do Nordeste, E.P.E. -H. de Bragança",Av. Abade Baçal,5301-852,Bragança,Portugal,Norte
"Centro Hospitalar de Trás-os-Montes e Alto Douro, E.P.E. - H. de Chaves",Av. Dr. Francisco Sá Carneiro,5400-279,Chaves,Portugal,Norte
ULS do Norte Alentejano - H. Dr. José Maria Grande,Av. de Santo António,7300-853,Portalegre,Portugal,Portalegre
"Centro Hospitalar do Porto, E.P.E. - Maternidade Júlio Dinis",Largo Prof. Abel Salazar,4099-001,Porto,Portugal,Porto
"ULS de Matosinhos, E.P.E. - Hospital Pedro Hispano",Rua Dr. Eduardo Torres,4464-513,Senhora da Hora,Portugal,Porto
"Hospital Distrital de Santarém, E.P.E.",Av. Bernardo Santareno,2005-177,Santarém,Portugal,Santarem
"Centro Hospitalar do Médio Tejo, E.P.E. - H. de Abrantes",Av. Maria de Lourdes de Mello Castro - Ap. 118,2304-909,Tomar,Portugal,Santarem
"Centro Hospitalar do Barreiro/Montijo, E.P.E.Hospital Nossa Senhora do Rosário",Avenida Movimento das Forças Armadas,2830-094,Barreiro,Portugal,Setubal
"Centro Hospitalar de Setúbal, E.P.E.- H. S. Bernardo",Rua Camilo Castelo Branco,2910,- 446  Setúbal,Portugal,Setubal
"Centro Hospitalar do Alto Minho, E.P.E. - H. Viana do Castelo, St. Luzia",Estrada de Santa Luzia,4901,– 858 Viana do Castelo,Portugal,Viana do Castelo
"Centro Hospitalar de Trás-os-Montes e Alto Douro, E.P.E. - H. Vila Real",Av. Noruega Lordelo,5000-508,Vila Real,Portugal,Vila Real
Vestre Viken HF Klinikk for gynekologi og fødselshjelp Bærum og Ringerike,Sogneprest Munthe-Kaas vei 100,1346,Gjettum,Norway,Akershus
Akershus Universitetssykehus Kvinneklinikken,Sykehusv 27,1478,Lørenskog,Norway,Akershus
"Arendal Hospital, Sørlandet sykehus",Sykehusveien 1,4838,Arendal,Norway,Aust-Agder
Vestre Viken HF Gynekologisk poliklinikk Drammen,Dronninggata 28,3004,Drammen,Norway,Buskerud
"Ringerike sykehus, Vestre Viken",Arnold Dybsjords vei 1,3511,Hønefoss,Norway,Buskerud
Kongsvinger Sykehuset Innlandet Gynekologisk- føde- barselavdeling,Parkvegen 35,2226,Kongsvinger,Norway,Hedmark
Elverum Sykehuset Innlandet Gynekologisk/føde avdeling,Kirkeveien 31,2418,Elverum,Norway,Hedmark
"Kvinneklinikken, Haukeland University hospital",Jonas Liesvei 72,5058,Bergen,Norway,Hordaland
Helse Fonna HF Føde/barsel/gynekologi Stord,Tysevegen 64,5416,Stord,Norway,Hordaland
Voss sjukehus,Sjukehusvegen 16,5700,Voss,Norway,Hordaland
Lillehammer Hospital: Sykehuset Innlandet Gynekologisk avdeling,Anders Sandvigsgate 17,2629,Lillehammer,Norway,Oppland
Gjøvik Sykehuset Innlandet Gynekologisk,Kyrre Grepps gate 11,2819,Gjøvik,Norway,Oppland
Oslo universitetssykehus Ullevål Kvinne- og barndivisjonen,Kirkeveien 166,0424,Oslo,Norway,Oslo
Stavanger University Hospital: Helse Stavanger HF Kvinneklinikken,Gerd-Ragna Bloch Thorsens gate 8,4011,Stavanger,Norway,Rogaland
Haugesund Hospital: Helse Fonna HF Kvinne/barn klinikk,Postboks 2170,5504,Haugesund,Norway,Rogaland
Telemark SykehusetKvinneklinikken,Ulefvossvegen 35,3710,Skien,Norway,Skien
Førde sentralsjukehus Kvinneklinikken,Svanehaugvegen 2,6800,Førde,Norway,Sogn og Fjordane
"Førde Hospital, Førde sentralsjukehus Kvinneklinikken",Førdegården,6800,Førde,Norway,Sogn og Fjordane
Sykehuset i Vestfold Kvinnesenteret,Halfdan Wilhelmsens allé 17,3103,Tønsberg,Norway,Vestfold
Kristiansand Sørlandet sykehus,Egsveien 100,4615,Kristiansand,Norway,West Agder
Fredrikstad Sykehuset Østfold Kvinneklinikken,Cicignongata 19,1603,Fredrikstad,Norway,Østfold
Our Lady of Lourdes Hospital Drogheda,"Windmill Rd, Moneymore, Drogheda, Co. Louth, A92 VW28",D02,Co. Louth,Ireland,Irland
Rotunda Hospital,"Parnell Square E, Rotunda, Dublin 1",D02,Dublin,Ireland,Irland
Midland Regional Hospital Mullingar,"Longford Rd, Robinstown (Levinge), Mullingar, Co. Westmeath, N91 NA43",D02,Co. Westmeath,Ireland,Irland
Coombe Women & Infants University Hospital,"Cork St, Merchants Quay, Dublin, D08 XW7X",D02,Dublin,Ireland,Irland
University Maternity Hospital Limerick,"Ennis Road, Limerick, V94 C566",D02,Limerick,Ireland,Irland
The National Maternity Hospital,"Holles St, Dublin, D02 YH21",D02,Dublin,Ireland,Irland
University Hospital Waterford,"Dunmore Road, Waterford, X91 ER8E",D02,Waterford,Ireland,Irland
University Hospital Galway,"Newcastle Rd, Galway, H91 YR71",D02,Galway,Ireland,Irland
Cork University Maternity Hospital,"Wilton Rd, Wilton, Cork",D02,Cork,Ireland,Irland
Mayo University Hospital,"Westport Rd, Curragh, Castlebar, Co. Mayo",D02,Co. Mayo,Ireland,Irland
